KEGG_pathway	Description	R12W8	R2W0	R16W24	543-46G1	R30W7	R2W1	R16W0	R8W7	R14W4	R14W7	R11W24	R30W4	R20W24	R24W1	R20W8	R14W0	R18W24	R4W8	R2W24X	R12W24	R24W7	R14W1	R23W24	R29W24	R2W24Y	R2W4	R2W7	0505-0101	R30W1	R30W0	R16W7	R24W4	R24W24	R8W0	R26W0	R18W8	R10W7	R20W0	R14W24	R4W7	R18W4	R24W8	R20W1	R6W0	R12W1	R18W7	R4W4	R2W8	R12W0	R19W24	R21W24	R6W7	R30W8	R18W0	R20W4	R12W7	R22W0	R10W24	R18W1	R10W0	R4W1	R12W4	R4W0	R14W8	R17W24	R20W6	R25W0	R8W24	R1W7	R17W1	R3W0	R9W7	R1W5	R29W8	R17W0	R7W8	R30W24	R23W8	R3W7	R9W0	R6W24	R27W0	R17W7	R17W4	585-57G1	R1W1	R1W24	R11W8	R1W0	R19W7	R7W0	R17W8	R29W0	R23W7	R11W4	R29W1	R13W0	R7W1	R21W0	R7W24	R23W4	R11W7	R29W5	R21W7	R4W24	R1W8	R11W0	R7W4	R5W0	R11W1	R19W0	R3W24	R23W1	R9W24	R7W7	R29W7	R23W0
ko00360	Phenylalanine metabolism [PATH:ko00360]	0.20270270270270271	0.28378378378378377	0.25675675675675674	0.16216216216216217	0.14864864864864866	0.1891891891891892	0.17567567567567569	0.13513513513513514	0.16216216216216217	0.25675675675675674	0.17567567567567569	0.14864864864864866	0.25675675675675674	0.1891891891891892	0.20270270270270271	0.22972972972972974	0.33783783783783783	0.22972972972972974	0.24324324324324326	0.14864864864864866	0.17567567567567569	0.20270270270270271	0.21621621621621623	0.1891891891891892	0.4864864864864865	0.2972972972972973	0.1891891891891892	0.33783783783783783	0.14864864864864866	0.22972972972972974	0.21621621621621623	0.16216216216216217	0.22972972972972974	0.16216216216216217	0.16216216216216217	0.5405405405405406	0.21621621621621623	0.25675675675675674	0.36486486486486486	0.24324324324324326	0.1891891891891892	0.16216216216216217	0.1891891891891892	0.35135135135135137	0.20270270270270271	0.36486486486486486	0.20270270270270271	0.21621621621621623	0.21621621621621623	0.28378378378378377	0.21621621621621623	0.36486486486486486	0.1891891891891892	0.3918918918918919	0.25675675675675674	0.1891891891891892	0.17567567567567569	0.14864864864864866	0.2702702702702703	0.20270270270270271	0.17567567567567569	0.2702702702702703	0.24324324324324326	0.16216216216216217	0.22972972972972974	0.20270270270270271	0.17567567567567569	0.17567567567567569	0.17567567567567569	0.2702702702702703	0.33783783783783783	0.20270270270270271	0.22972972972972974	0.21621621621621623	0.17567567567567569	0.25675675675675674	0.14864864864864866	0.2702702702702703	0.2972972972972973	0.28378378378378377	0.20270270270270271	0.25675675675675674	0.22972972972972974	0.1891891891891892	0.28378378378378377	0.2702702702702703	0.21621621621621623	0.2702702702702703	0.28378378378378377	0.47297297297297297	0.21621621621621623	0.1891891891891892	0.1891891891891892	0.32432432432432434	0.21621621621621623	0.21621621621621623	0.25675675675675674	0.1891891891891892	0.14864864864864866	0.2702702702702703	0.28378378378378377	0.33783783783783783	0.2702702702702703	0.1891891891891892	0.22972972972972974	0.24324324324324326	0.25675675675675674	0.17567567567567569	0.21621621621621623	0.22972972972972974	0.28378378378378377	0.35135135135135137	0.3108108108108108	0.25675675675675674	0.20270270270270271	0.2972972972972973	0.35135135135135137
ko00380	Tryptophan metabolism [PATH:ko00380]	0.1375	0.1375	0.1625	0	0	0.15	0.125	0	0	0.2	0	0.125	0.175	0	0.15	0.175	0.1625	0.1375	0.1375	0	0	0.1375	0	0.125	0.15	0.125	0.1125	0.175	0	0.1125	0.1125	0	0	0	0	0.2	0.1125	0.175	0.1875	0.1375	0.15	0	0	0.1875	0.1125	0.1625	0.1125	0.1125	0	0.1375	0.125	0.1625	0.1375	0.1625	0.1125	0	0.125	0	0.175	0.1125	0.1375	0.1625	0.125	0	0.1375	0.125	0	0.1125	0.125	0.15	0.175	0	0.125	0.1375	0	0.1375	0	0.1375	0.1875	0.1375	0.175	0	0.125	0.1125	0.125	0.1125	0.1125	0.2	0.1125	0.2	0.1375	0.125	0.125	0.1375	0.125	0.125	0.125	0.125	0	0.15	0.15	0.175	0.1375	0.125	0.1125	0	0.2	0.125	0.15	0.125	0.125	0.1625	0.1625	0.125	0.1125	0.15	0.1875
ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	0.5070422535211268	0.4507042253521127	0.4788732394366197	0.4084507042253521	0.4507042253521127	0.4788732394366197	0.4507042253521127	0.43661971830985913	0.4084507042253521	0.43661971830985913	0.4084507042253521	0.4647887323943662	0.5352112676056338	0.4225352112676056	0.4647887323943662	0.4788732394366197	0.5070422535211268	0.4788732394366197	0.4507042253521127	0.4225352112676056	0.4507042253521127	0.4788732394366197	0.5070422535211268	0.4647887323943662	0.49295774647887325	0.5211267605633803	0.4788732394366197	0.4507042253521127	0.4225352112676056	0.4647887323943662	0.4225352112676056	0.49295774647887325	0.4647887323943662	0.4225352112676056	0.43661971830985913	0.5492957746478874	0.5211267605633803	0.5070422535211268	0.4788732394366197	0.5492957746478874	0.4647887323943662	0.4225352112676056	0.4788732394366197	0.5211267605633803	0.43661971830985913	0.5070422535211268	0.4788732394366197	0.43661971830985913	0.4507042253521127	0.4647887323943662	0.5492957746478874	0.5070422535211268	0.4507042253521127	0.5070422535211268	0.4507042253521127	0.4507042253521127	0.5211267605633803	0.43661971830985913	0.49295774647887325	0.4225352112676056	0.4647887323943662	0.4788732394366197	0.5352112676056338	0.4084507042253521	0.49295774647887325	0.43661971830985913	0.5211267605633803	0.4788732394366197	0.4507042253521127	0.5492957746478874	0.5211267605633803	0.43661971830985913	0.4788732394366197	0.43661971830985913	0.5211267605633803	0.5352112676056338	0.4507042253521127	0.5070422535211268	0.4788732394366197	0.4647887323943662	0.4647887323943662	0.4788732394366197	0.5211267605633803	0.5211267605633803	0.43661971830985913	0.4788732394366197	0.43661971830985913	0.4507042253521127	0.4788732394366197	0.5211267605633803	0.5070422535211268	0.5352112676056338	0.43661971830985913	0.5211267605633803	0.4788732394366197	0.43661971830985913	0.4225352112676056	0.4507042253521127	0.43661971830985913	0.49295774647887325	0.5211267605633803	0.5352112676056338	0.4788732394366197	0.4647887323943662	0.5352112676056338	0.4647887323943662	0.49295774647887325	0.49295774647887325	0.4788732394366197	0.43661971830985913	0.4788732394366197	0.5211267605633803	0.5211267605633803	0.4647887323943662	0.4507042253521127	0.5070422535211268	0.4647887323943662
ko00410	beta-Alanine metabolism [PATH:ko00410]	0.3333333333333333	0.28888888888888886	0.3333333333333333	0.2222222222222222	0.28888888888888886	0.3333333333333333	0.28888888888888886	0.2	0.26666666666666666	0.35555555555555557	0.2222222222222222	0.3111111111111111	0.35555555555555557	0.26666666666666666	0.3111111111111111	0.28888888888888886	0.35555555555555557	0.3111111111111111	0.28888888888888886	0.2	0.24444444444444444	0.3111111111111111	0.26666666666666666	0.3111111111111111	0.37777777777777777	0.26666666666666666	0.24444444444444444	0.4222222222222222	0.26666666666666666	0.26666666666666666	0.3111111111111111	0.26666666666666666	0.3111111111111111	0.24444444444444444	0.24444444444444444	0.4222222222222222	0.26666666666666666	0.35555555555555557	0.37777777777777777	0.3333333333333333	0.3333333333333333	0.26666666666666666	0.3333333333333333	0.3111111111111111	0.24444444444444444	0.4	0.3111111111111111	0.26666666666666666	0.2222222222222222	0.35555555555555557	0.3111111111111111	0.3111111111111111	0.3111111111111111	0.4	0.28888888888888886	0.2	0.28888888888888886	0.17777777777777778	0.35555555555555557	0.28888888888888886	0.3111111111111111	0.28888888888888886	0.3111111111111111	0.26666666666666666	0.3111111111111111	0.3111111111111111	0.2	0.26666666666666666	0.28888888888888886	0.3333333333333333	0.37777777777777777	0.2222222222222222	0.26666666666666666	0.3111111111111111	0.24444444444444444	0.35555555555555557	0.26666666666666666	0.35555555555555557	0.37777777777777777	0.3111111111111111	0.35555555555555557	0.17777777777777778	0.3333333333333333	0.28888888888888886	0.3111111111111111	0.28888888888888886	0.26666666666666666	0.3111111111111111	0.28888888888888886	0.37777777777777777	0.35555555555555557	0.3333333333333333	0.3111111111111111	0.3333333333333333	0.26666666666666666	0.3111111111111111	0.17777777777777778	0.3111111111111111	0.2222222222222222	0.35555555555555557	0.3333333333333333	0.35555555555555557	0.35555555555555557	0.26666666666666666	0.26666666666666666	0.24444444444444444	0.37777777777777777	0.3333333333333333	0.35555555555555557	0.3111111111111111	0.28888888888888886	0.35555555555555557	0.37777777777777777	0.3333333333333333	0.26666666666666666	0.3333333333333333	0.4222222222222222
ko00430	Taurine and hypotaurine metabolism [PATH:ko00430]	0.38461538461538464	0.3076923076923077	0.4230769230769231	0.3076923076923077	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.3076923076923077	0.38461538461538464	0.46153846153846156	0.3076923076923077	0.4230769230769231	0.46153846153846156	0.34615384615384615	0.46153846153846156	0.34615384615384615	0.4230769230769231	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.34615384615384615	0.34615384615384615	0.38461538461538464	0.38461538461538464	0.4230769230769231	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.34615384615384615	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.34615384615384615	0.34615384615384615	0.46153846153846156	0.4230769230769231	0.38461538461538464	0.4230769230769231	0.46153846153846156	0.4230769230769231	0.34615384615384615	0.38461538461538464	0.4230769230769231	0.4230769230769231	0.5	0.4230769230769231	0.34615384615384615	0.34615384615384615	0.38461538461538464	0.4230769230769231	0.4230769230769231	0.4230769230769231	0.4230769230769231	0.4230769230769231	0.34615384615384615	0.38461538461538464	0.23076923076923078	0.46153846153846156	0.38461538461538464	0.34615384615384615	0.4230769230769231	0.46153846153846156	0.4230769230769231	0.38461538461538464	0.4230769230769231	0.34615384615384615	0.34615384615384615	0.38461538461538464	0.46153846153846156	0.5	0.38461538461538464	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.4230769230769231	0.38461538461538464	0.4230769230769231	0.5	0.38461538461538464	0.38461538461538464	0.23076923076923078	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.34615384615384615	0.38461538461538464	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.34615384615384615	0.38461538461538464	0.34615384615384615	0.38461538461538464	0.46153846153846156	0.4230769230769231	0.46153846153846156	0.34615384615384615	0.4230769230769231	0.38461538461538464	0.46153846153846156	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.5	0.4230769230769231	0.38461538461538464	0.38461538461538464	0.4230769230769231	0.38461538461538464
ko00440	Phosphonate and phosphinate metabolism [PATH:ko00440]	0.29545454545454547	0.18181818181818182	0.2727272727272727	0.2727272727272727	0.11363636363636363	0.20454545454545456	0.22727272727272727	0	0.1590909090909091	0.18181818181818182	0	0.18181818181818182	0.18181818181818182	0.22727272727272727	0.20454545454545456	0.20454545454545456	0.22727272727272727	0.29545454545454547	0.29545454545454547	0	0	0.1590909090909091	0.29545454545454547	0.20454545454545456	0.3409090909090909	0.3181818181818182	0.2727272727272727	0.25	0.13636363636363635	0.20454545454545456	0.2727272727272727	0.25	0.20454545454545456	0.11363636363636363	0.11363636363636363	0.3181818181818182	0.22727272727272727	0.2727272727272727	0.22727272727272727	0.20454545454545456	0.20454545454545456	0.13636363636363635	0.25	0.3181818181818182	0.11363636363636363	0.29545454545454547	0.25	0.25	0	0.20454545454545456	0.20454545454545456	0.3181818181818182	0.18181818181818182	0.3181818181818182	0.25	0.13636363636363635	0.18181818181818182	0.11363636363636363	0.3409090909090909	0.25	0.20454545454545456	0.22727272727272727	0.20454545454545456	0.18181818181818182	0.18181818181818182	0.2727272727272727	0.11363636363636363	0.13636363636363635	0.3181818181818182	0.3181818181818182	0.3409090909090909	0.22727272727272727	0.3181818181818182	0.18181818181818182	0.18181818181818182	0.29545454545454547	0.1590909090909091	0.29545454545454547	0.29545454545454547	0.3409090909090909	0.18181818181818182	0.1590909090909091	0.29545454545454547	0.2727272727272727	0.29545454545454547	0.22727272727272727	0.2727272727272727	0.29545454545454547	0.22727272727272727	0.25	0.29545454545454547	0.13636363636363635	0.20454545454545456	0.3409090909090909	0.29545454545454547	0.22727272727272727	0.18181818181818182	0.3409090909090909	0.11363636363636363	0.3181818181818182	0.3181818181818182	0.29545454545454547	0.3409090909090909	0.18181818181818182	0.3181818181818182	0.29545454545454547	0.3181818181818182	0.3181818181818182	0.1590909090909091	0.3181818181818182	0.25	0.3181818181818182	0.3409090909090909	0.29545454545454547	0.3181818181818182	0.3181818181818182	0.29545454545454547
ko00450	Selenocompound metabolism [PATH:ko00450]	0.5757575757575758	0.48484848484848486	0.6363636363636364	0.45454545454545453	0.45454545454545453	0.5454545454545454	0.5454545454545454	0.45454545454545453	0.42424242424242425	0.5757575757575758	0.5151515151515151	0.5757575757575758	0.6363636363636364	0.48484848484848486	0.5757575757575758	0.5757575757575758	0.5454545454545454	0.5454545454545454	0.5151515151515151	0.36363636363636365	0.5151515151515151	0.5454545454545454	0.5454545454545454	0.6060606060606061	0.6060606060606061	0.6363636363636364	0.5757575757575758	0.6363636363636364	0.48484848484848486	0.5151515151515151	0.5151515151515151	0.6363636363636364	0.48484848484848486	0.3939393939393939	0.48484848484848486	0.6363636363636364	0.5757575757575758	0.6060606060606061	0.6363636363636364	0.5757575757575758	0.6060606060606061	0.5151515151515151	0.5757575757575758	0.6363636363636364	0.48484848484848486	0.6666666666666666	0.45454545454545453	0.48484848484848486	0.5151515151515151	0.6060606060606061	0.6060606060606061	0.5454545454545454	0.5757575757575758	0.6363636363636364	0.5151515151515151	0.48484848484848486	0.5454545454545454	0.5454545454545454	0.6363636363636364	0.48484848484848486	0.5151515151515151	0.5757575757575758	0.6060606060606061	0.45454545454545453	0.5454545454545454	0.5757575757575758	0.42424242424242425	0.48484848484848486	0.45454545454545453	0.6363636363636364	0.6060606060606061	0.45454545454545453	0.5454545454545454	0.6060606060606061	0.5757575757575758	0.5757575757575758	0.5151515151515151	0.5757575757575758	0.5757575757575758	0.45454545454545453	0.5151515151515151	0.48484848484848486	0.6363636363636364	0.6060606060606061	0.6363636363636364	0.5454545454545454	0.5757575757575758	0.5454545454545454	0.5454545454545454	0.5757575757575758	0.6666666666666666	0.5151515151515151	0.5757575757575758	0.5757575757575758	0.5151515151515151	0.5757575757575758	0.5151515151515151	0.6363636363636364	0.45454545454545453	0.6060606060606061	0.6363636363636364	0.5757575757575758	0.6060606060606061	0.5454545454545454	0.6060606060606061	0.5454545454545454	0.5757575757575758	0.6060606060606061	0.48484848484848486	0.5757575757575758	0.6363636363636364	0.6060606060606061	0.6363636363636364	0.48484848484848486	0.5151515151515151	0.5757575757575758	0.5454545454545454
ko00460	Cyanoamino acid metabolism [PATH:ko00460]	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.19444444444444445	0.2777777777777778	0.19444444444444445	0.25	0.25	0.2222222222222222	0.2222222222222222	0.2777777777777778	0.2222222222222222	0.25	0.25	0.19444444444444445	0.19444444444444445	0.2222222222222222	0.25	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.25	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.16666666666666666	0.2222222222222222	0.25	0.2222222222222222	0.25	0.2222222222222222	0.2777777777777778	0.2222222222222222	0.19444444444444445	0.19444444444444445	0.19444444444444445	0.2222222222222222	0.25	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.25	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.25	0.19444444444444445	0.25	0.19444444444444445	0.25	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.25	0.19444444444444445	0.2222222222222222	0.25	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.16666666666666666	0.25	0.25	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2777777777777778	0.25	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.25	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.25	0.2222222222222222	0.25	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.19444444444444445	0.25	0.19444444444444445	0.25	0.2222222222222222	0.25	0.25	0.25
ko00470	D-Amino acid metabolism [PATH:ko00470]	0.41509433962264153	0.2641509433962264	0.4339622641509434	0.24528301886792453	0.2641509433962264	0.37735849056603776	0.3018867924528302	0.2830188679245283	0.2641509433962264	0.39622641509433965	0.22641509433962265	0.32075471698113206	0.39622641509433965	0.3018867924528302	0.41509433962264153	0.41509433962264153	0.33962264150943394	0.37735849056603776	0.3018867924528302	0.2641509433962264	0.22641509433962265	0.33962264150943394	0.39622641509433965	0.3584905660377358	0.41509433962264153	0.4528301886792453	0.3584905660377358	0.33962264150943394	0.32075471698113206	0.2641509433962264	0.2641509433962264	0.3018867924528302	0.24528301886792453	0.24528301886792453	0.20754716981132076	0.5094339622641509	0.3584905660377358	0.41509433962264153	0.4528301886792453	0.41509433962264153	0.33962264150943394	0.24528301886792453	0.37735849056603776	0.39622641509433965	0.32075471698113206	0.39622641509433965	0.33962264150943394	0.32075471698113206	0.2641509433962264	0.32075471698113206	0.41509433962264153	0.4339622641509434	0.37735849056603776	0.33962264150943394	0.37735849056603776	0.3018867924528302	0.32075471698113206	0.24528301886792453	0.4339622641509434	0.33962264150943394	0.4528301886792453	0.41509433962264153	0.37735849056603776	0.3018867924528302	0.3584905660377358	0.39622641509433965	0.24528301886792453	0.2641509433962264	0.33962264150943394	0.3584905660377358	0.39622641509433965	0.2830188679245283	0.41509433962264153	0.3584905660377358	0.3584905660377358	0.41509433962264153	0.2641509433962264	0.39622641509433965	0.37735849056603776	0.3584905660377358	0.32075471698113206	0.2641509433962264	0.4339622641509434	0.41509433962264153	0.24528301886792453	0.39622641509433965	0.39622641509433965	0.33962264150943394	0.37735849056603776	0.41509433962264153	0.39622641509433965	0.33962264150943394	0.32075471698113206	0.41509433962264153	0.32075471698113206	0.3584905660377358	0.2830188679245283	0.37735849056603776	0.32075471698113206	0.37735849056603776	0.4339622641509434	0.39622641509433965	0.41509433962264153	0.33962264150943394	0.4339622641509434	0.3584905660377358	0.39622641509433965	0.37735849056603776	0.39622641509433965	0.37735849056603776	0.3584905660377358	0.39622641509433965	0.4528301886792453	0.41509433962264153	0.37735849056603776	0.4528301886792453	0.33962264150943394
ko00480	Glutathione metabolism [PATH:ko00480]	0.2631578947368421	0.24561403508771928	0.2631578947368421	0.19298245614035087	0.19298245614035087	0.2631578947368421	0.22807017543859648	0.22807017543859648	0.21052631578947367	0.24561403508771928	0.22807017543859648	0.19298245614035087	0.24561403508771928	0.19298245614035087	0.24561403508771928	0.24561403508771928	0.2982456140350877	0.22807017543859648	0.2807017543859649	0.17543859649122806	0.17543859649122806	0.22807017543859648	0.22807017543859648	0.2631578947368421	0.3508771929824561	0.21052631578947367	0.24561403508771928	0.24561403508771928	0.21052631578947367	0.2631578947368421	0.2807017543859649	0.17543859649122806	0.19298245614035087	0.12280701754385964	0.22807017543859648	0.3508771929824561	0.21052631578947367	0.24561403508771928	0.3333333333333333	0.24561403508771928	0.22807017543859648	0.17543859649122806	0.2982456140350877	0.3157894736842105	0.19298245614035087	0.2807017543859649	0.24561403508771928	0.19298245614035087	0.21052631578947367	0.22807017543859648	0.24561403508771928	0.3684210526315789	0.19298245614035087	0.3508771929824561	0.2631578947368421	0.22807017543859648	0.24561403508771928	0.17543859649122806	0.2982456140350877	0.19298245614035087	0.22807017543859648	0.22807017543859648	0.2631578947368421	0.21052631578947367	0.22807017543859648	0.22807017543859648	0.22807017543859648	0.21052631578947367	0.22807017543859648	0.2631578947368421	0.3508771929824561	0.19298245614035087	0.2631578947368421	0.21052631578947367	0.21052631578947367	0.2631578947368421	0.17543859649122806	0.2631578947368421	0.3508771929824561	0.24561403508771928	0.24561403508771928	0.21052631578947367	0.21052631578947367	0.21052631578947367	0.22807017543859648	0.21052631578947367	0.2631578947368421	0.2807017543859649	0.21052631578947367	0.3508771929824561	0.2807017543859649	0.21052631578947367	0.24561403508771928	0.2807017543859649	0.2807017543859649	0.22807017543859648	0.2807017543859649	0.2807017543859649	0.19298245614035087	0.24561403508771928	0.2631578947368421	0.3508771929824561	0.2631578947368421	0.24561403508771928	0.2631578947368421	0.22807017543859648	0.3508771929824561	0.2631578947368421	0.19298245614035087	0.24561403508771928	0.19298245614035087	0.2982456140350877	0.24561403508771928	0.24561403508771928	0.21052631578947367	0.2631578947368421	0.3333333333333333
ko00531	Glycosaminoglycan degradation [PATH:ko00531]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.4	0.4	0.3333333333333333	0.3333333333333333	0.4	0.4	0.3333333333333333	0.3333333333333333	0.4	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.4	0.4	0.4	0.3333333333333333	0.3333333333333333	0.4	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.4	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
ko00603	Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.13333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
ko00540	Lipopolysaccharide biosynthesis [PATH:ko00540]	0.5483870967741935	0.3387096774193548	0.5	0.46774193548387094	0.3387096774193548	0.5483870967741935	0.45161290322580644	0.41935483870967744	0.43548387096774194	0.5	0.45161290322580644	0.43548387096774194	0.4838709677419355	0.45161290322580644	0.5161290322580645	0.4838709677419355	0.5645161290322581	0.5645161290322581	0.532258064516129	0.43548387096774194	0.3870967741935484	0.46774193548387094	0.5	0.46774193548387094	0.7096774193548387	0.532258064516129	0.46774193548387094	0.5806451612903226	0.46774193548387094	0.5	0.5	0.4838709677419355	0.4838709677419355	0.3870967741935484	0.3870967741935484	0.7096774193548387	0.5161290322580645	0.46774193548387094	0.5967741935483871	0.5161290322580645	0.532258064516129	0.4032258064516129	0.532258064516129	0.6612903225806451	0.5	0.5806451612903226	0.46774193548387094	0.41935483870967744	0.4032258064516129	0.46774193548387094	0.532258064516129	0.6935483870967742	0.46774193548387094	0.6935483870967742	0.5	0.4838709677419355	0.45161290322580644	0.3870967741935484	0.6290322580645161	0.41935483870967744	0.4838709677419355	0.5483870967741935	0.5483870967741935	0.3225806451612903	0.5	0.4838709677419355	0.4838709677419355	0.45161290322580644	0.4838709677419355	0.5161290322580645	0.7258064516129032	0.5	0.5483870967741935	0.4838709677419355	0.45161290322580644	0.5161290322580645	0.45161290322580644	0.5161290322580645	0.5806451612903226	0.5645161290322581	0.5	0.5161290322580645	0.4838709677419355	0.4838709677419355	0.5	0.5161290322580645	0.45161290322580644	0.5161290322580645	0.532258064516129	0.6451612903225806	0.5483870967741935	0.4838709677419355	0.3870967741935484	0.5806451612903226	0.4838709677419355	0.41935483870967744	0.43548387096774194	0.5	0.5	0.5161290322580645	0.5161290322580645	0.6451612903225806	0.5161290322580645	0.46774193548387094	0.5645161290322581	0.4838709677419355	0.6935483870967742	0.5161290322580645	0.45161290322580644	0.45161290322580644	0.5	0.6774193548387096	0.5806451612903226	0.6129032258064516	0.5161290322580645	0.5483870967741935	0.6129032258064516
